imdb_id,title,topic,hit_score,umap_x,umap_y,cluster,keywords
tt0772137,The Game,-1,25.24941830381521,-4.657951,9.043989,-1,
tt0435576,Point Pleasant,-1,23.54428991345113,-6.686424,12.0735855,-1,
tt0959086,Flash Gordon,1,20.42275476148293,-0.86937326,10.475117,4,"earth, world, alien, love, human"
tt0880557,Bionic Woman,-1,21.863317737750187,-1.0567212,10.378664,-1,
tt1032838,El Pantera,8,13.815110103857666,-7.2432113,9.612958,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt0772139,Masters of Science Fiction,-1,21.511288398211565,-1.3139515,11.385826,-1,
tt0481452,Nightmares & Dreamscapes: From the Stories of Stephen King,-1,25.106072561027915,-1.5685607,11.64518,-1,
tt0841921,Zorro: La espada y la rosa,2,25.257602707441222,-6.765093,9.394911,5,"love, father, family, daughter, relationship"
tt1244387,Without Breasts There Is No Paradise,-1,23.87880212972141,-3.753902,12.8846445,-1,
tt1287391,Doña Bárbara,-1,24.68921267012472,-6.829035,9.613322,-1,
tt1059455,The Legend of Bruce Lee,7,22.982675847969265,-3.3085713,13.06942,6,"spy, 1995, ador, citadel, tensions"
tt1118526,Galileo,0,21.309853208787068,-5.9776435,13.118476,1,"detective, murder, case, police, cases"
tt1275297,En nombre del amor,8,24.185796549196887,-7.3935337,8.963834,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt0403795,Revelations,-1,19.298439236888697,-1.1474319,11.255513,-1,
tt0403759,Empire,-1,19.04777188322957,-4.070392,11.9308815,-1,
tt0960152,Acorralada,8,19.42886745236068,-7.17293,9.233974,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt0758789,Tsunami: The Aftermath,-1,22.01233138402923,-0.88506866,11.305657,-1,
tt1220859,Storm Over Paradise,8,10.72326609453037,-7.1109076,9.023891,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt1596029,El Clon,3,12.964927954726182,-5.203992,9.798002,0,"marriage, love, husband, meets, affair"
tt0391677,Piel de otoño,8,22.22795220764367,-7.275302,9.061395,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt1247637,Above Suspicion,-1,22.000146820427112,-6.2347236,12.894324,-1,
tt1445556,Burden of Guilt,8,11.463275602278882,-7.09674,9.175931,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt0424600,The Andromeda Strain,1,17.734955873517457,-0.54494953,10.832563,4,"earth, world, alien, love, human"
tt0415407,Colditz,12,25.437597352297864,-3.577938,12.259357,2,"british, war, russian, king, agent"
tt1192302,La rosa de Guadalupe,2,11.378287921852287,-5.890466,8.97836,5,"love, father, family, daughter, relationship"
tt1527368,El Capo,-1,25.18916933395757,-7.0710835,10.216895,-1,
tt1043714,The Prisoner,13,20.89759927271376,-4.8633227,13.031606,1,"convicted, madeline, case, murder, prison"
tt1068899,Capadocia,-1,24.901625572726505,-7.0598745,10.152425,-1,
tt1227637,Impact,1,19.45660145684805,-0.63049644,11.216418,4,"earth, world, alien, love, human"
tt0873992,Dragon Sakura,9,15.63281447544622,-3.6229715,9.761112,3,"school, students, elite, university, student"
tt1441404,Al Fondo Hay Sitio,8,21.467368415445403,-6.7471976,8.961418,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt1657081,Law & Order: LA,0,20.430598620087764,-5.1313224,13.203289,1,"detective, murder, case, police, cases"
tt1593823,The Cape,-1,25.06360914602604,-7.0764675,10.546955,-1,
tt1333050,Persons Unknown,-1,23.34476569699618,-6.1445484,11.630068,-1,
tt2227061,Corazon Valiente,2,17.75255144405951,-5.717043,8.601779,5,"love, father, family, daughter, relationship"
tt1807106,Aurora,-1,10.751958785130206,-6.572613,12.2001095,-1,
tt1755893,Skins,14,13.748256173833964,-4.2879233,9.237002,0,"friends, navigate, friendship, stan, school"
tt1697793,Outcasts,1,20.84447919987609,-0.7410776,10.43855,4,"earth, world, alien, love, human"
tt1772752,A.N.T. Farm,14,18.926507621833043,-4.0472527,8.981524,0,"friends, navigate, friendship, stan, school"
tt1713938,XIII: The Series,12,16.817219860058717,-3.272231,12.851853,2,"british, war, russian, king, agent"
tt0459721,La tormenta,8,22.835217466528157,-6.8672624,8.981135,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt1822448,Bedlam,4,22.45798652238832,-6.295677,11.361492,1,"medical, artem, surgeon, doctor, siri"
tt1846055,Eva Luna,8,22.70775664497472,-6.8596506,8.950782,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt1697033,True Justice,7,16.25745441689432,-3.7709715,13.6418495,6,"spy, 1995, ador, citadel, tensions"
tt1504261,The Sinking of the Laconia,12,25.66132242780368,-3.4471433,11.878931,2,"british, war, russian, king, agent"
tt1869152,Titanic,3,21.740408290241035,-4.273754,10.925356,0,"marriage, love, husband, meets, affair"
tt2373743,Lie to Me,5,20.258573045299165,-3.2915368,8.912858,0,"eun, friend, self, li, soo"
tt1841108,Femme Fatales,-1,24.94790008992599,-4.2168403,11.1336565,-1,
tt1212452,Bag of Bones,-1,21.509379682344264,-6.374835,11.97192,-1,
tt1334573,Moby Dick,-1,21.15660218049443,-4.92471,11.4746895,-1,
tt2295953,Primeval: New World,-1,22.27747778957797,-0.77373457,10.859095,-1,
tt0802821,Pandemic,-1,21.45075157927006,-1.5361904,10.981134,-1,
tt1788634,The Boat,1,22.94603799409296,-0.7648592,11.326123,4,"earth, world, alien, love, human"
tt2170701,Abyss of Passion,2,23.23106185496828,-6.4416986,8.948623,5,"love, father, family, daughter, relationship"
tt2215717,The Mob Doctor,4,23.17947205950768,-5.008343,11.554707,1,"medical, artem, surgeon, doctor, siri"
tt1866570,Labyrinth,1,23.071375704130123,-0.89734244,10.022104,4,"earth, world, alien, love, human"
tt2222135,Dog with a Blog,14,25.654581610608723,-4.717219,8.603055,0,"friends, navigate, friendship, stan, school"
tt2215797,Zero Hour,1,25.648135031670783,-1.2314026,11.091922,4,"earth, world, alien, love, human"
tt2215399,Red Widow,11,21.679140217798658,-5.4666204,12.428194,1,"secrets, mother, family, lucia, deadly"
tt2877678,Husband for Rent aka Husband for Hire,8,23.517499932189796,-6.8441153,9.030298,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt0420408,Hercules,-1,19.009587569052265,-4.946314,10.62385,-1,
tt2368645,Hit the Floor,9,24.238011769254868,-4.1667223,9.758214,3,"school, students, elite, university, student"
tt2476828,Brave Woman,2,25.460670890923616,-6.430116,8.907951,5,"love, father, family, daughter, relationship"
tt2729716,Tyler Perry's The Haves and the Have Nots,2,18.72211961956052,-6.2093883,9.206025,5,"love, father, family, daughter, relationship"
tt4592090,Love Me Or Leave Me,3,18.6257353609306,-5.0363145,9.968022,0,"marriage, love, husband, meets, affair"
tt1782352,Upstairs Downstairs,3,25.040152937450145,-4.7789655,10.787335,0,"marriage, love, husband, meets, affair"
tt2365086,Corona de lágrimas,8,9.809500647445148,-7.3528214,9.070541,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt2401754,Porque el Amor Manda,8,24.30506224083763,-7.4021525,8.941646,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt2320524,Amores verdaderos,8,25.39465850333308,-7.2857966,9.096682,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt2799012,Ravenswood,-1,24.79814949610508,-1.6917753,10.818352,-1,
tt2871832,Cedar Cove,-1,22.626621741221776,-5.735961,12.12408,-1,
tt2515462,Rake,5,22.82773961901804,-4.0349483,8.954876,0,"eun, friend, self, li, soo"
tt2716158,Merhamet,-1,25.477936228734617,-5.6867313,10.15396,-1,
tt2345481,Being Mary Jane,-1,23.90425451983295,-5.3188334,11.041215,-1,
tt2647258,Hostages,-1,25.29799984388201,-3.697618,12.799397,-1,
tt2930136,Hanzawa Naoki,-1,18.165776605400584,-3.823219,9.225605,-1,
tt2761630,Klondike,-1,23.65279344693916,-6.686244,10.684386,-1,
tt2772760,Las Vega's,-1,20.7381204848086,-4.618237,9.3199,-1,
tt3072546,Broken Angel,2,15.337774452727508,-6.854055,9.407614,5,"love, father, family, daughter, relationship"
tt2446726,Southcliffe,-1,24.09129531778748,-6.0226417,12.880159,-1,
tt3275706,Griselda Blanco: The Black Widow,8,19.09163950142688,-7.067755,9.242978,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt3596316,The Stray Cat,8,14.8234380737175,-7.2471786,9.40539,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt3632744,La Malquerida,8,13.584099658722884,-7.210934,9.187143,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt3513704,The Messengers,1,25.063679035745995,-0.64479166,10.965771,4,"earth, world, alien, love, human"
tt3443274,Every Witch Way,6,18.061119992120837,-1.3246613,10.09324,4,"vampire, vampires, young, half, min"
tt3435532,Gracepoint,-1,24.557879246050245,-6.5956435,12.816591,-1,
tt3815412,Our Girl,12,25.690926533816523,-3.5201259,11.664422,2,"british, war, russian, king, agent"
tt3484180,Remember Me,4,24.387322743437,-5.295391,11.911,1,"medical, artem, surgeon, doctor, siri"
tt2171665,Violetta,-1,24.033635865228614,-5.345869,9.059681,-1,
tt3782838,Sons of Liberty,9,22.278545298429904,-3.8068507,10.53141,3,"school, students, elite, university, student"
tt3560060,CSI: Cyber,-1,17.900857299418995,-4.84542,13.784922,-1,
tt3476576,The Slap,-1,23.055394857949803,-5.778956,10.63858,-1,
tt3886214,Hasta el fin del mundo,2,22.62772623368175,-6.2272587,9.213686,5,"love, father, family, daughter, relationship"
tt4302554,Ask God For Forgiveness... Not Me,2,22.73116979726612,-6.1121054,9.058522,5,"love, father, family, daughter, relationship"
tt4343108,Blood,6,23.36707128330997,-1.84511,9.648029,4,"vampire, vampires, young, half, min"
tt3597606,Dig,-1,25.08789831846113,-4.857319,13.938489,-1,
tt3681610,The Team,-1,23.97713597023625,-5.489771,13.541855,-1,
tt2817246,Girlfriends' Guide to Divorce,14,22.48622236882974,-4.7817163,9.128687,0,"friends, navigate, friendship, stan, school"
tt3645318,Tyler Perry's If Loving You Is Wrong,2,13.611077330908008,-5.831618,8.745423,5,"love, father, family, daughter, relationship"
tt4583316,The Girl Who Sees Smells,-1,25.682866531201988,-5.2691174,13.2844715,-1,
tt2374744,The Next Step,14,24.89020673424299,-4.227061,9.231291,0,"friends, navigate, friendship, stan, school"
tt4132692,Between,-1,20.99435064863224,-1.3428922,10.871396,-1,
tt3378278,Medical Top Team,4,8.808499138383361,-4.3856506,11.348827,1,"medical, artem, surgeon, doctor, siri"
tt4612952,Orange Marmalade,6,20.6266552375854,-1.5312052,9.672959,4,"vampire, vampires, young, half, min"
tt3582458,Acquitted,-1,22.953639581972958,-5.76877,12.764779,-1,
tt4714786,Mask,5,21.438155647148868,-2.9527628,9.251707,0,"eun, friend, self, li, soo"
tt4428122,Quantico,-1,23.59849064159184,-4.838541,13.73474,-1,
tt2707792,Bonnie & Clyde,13,21.975862972451868,-5.119342,12.849295,1,"convicted, madeline, case, murder, prison"
tt4450826,Minority Report,0,22.41941728811278,-5.2226057,13.555547,1,"detective, murder, case, police, cases"
tt3904068,Senora Acero,-1,22.794956886615456,-6.822663,9.771271,-1,
tt5037290,Celia,-1,16.426752266765682,-7.094451,9.817905,-1,
tt4147780,South of Hell,-1,16.016225203676658,-1.7849398,10.588733,-1,
tt4551116,The Dandy,-1,10.54698408081826,-7.0300174,10.2695,-1,
tt3087752,Rosemary's Baby,4,19.25303439306634,-5.9924226,11.071752,1,"medical, artem, surgeon, doctor, siri"
tt5002866,Prison School,9,19.53231547355492,-3.4675093,9.896092,3,"school, students, elite, university, student"
tt4568372,Residue,1,19.460978361768326,-1.132268,11.186411,4,"earth, world, alien, love, human"
tt6155146,Brothers,7,7.169440291584039,-3.402136,13.386082,6,"spy, 1995, ador, citadel, tensions"
tt5303516,Asla Vazgeçmem,3,19.147121364478792,-5.39653,9.5962925,0,"marriage, love, husband, meets, affair"
tt2199826,Broken Promises,-1,21.293141466320616,-4.7179203,11.429094,-1,
tt3190448,Metástasis,10,12.92743020105886,-4.492207,12.55529,1,"drug, difficult, kovalev, soccer, gang"
tt5152136,Yo Soy Franky,14,14.496577678833075,-4.138996,9.008525,0,"friends, navigate, friendship, stan, school"
tt4469514,Loves with Trap,2,6.7882032425225445,-6.428375,9.174853,5,"love, father, family, daughter, relationship"
tt1976802,Hell Girl,-1,24.85094168150312,-3.1318831,10.045579,-1,
tt0451565,Los Plateados,-1,18.674265730511078,-6.882024,9.807219,-1,
tt3526872,A Love To Remember,-1,13.44779029159893,-4.749997,11.489161,-1,
tt0499394,Lo Que La Gente Cuenta,-1,10.998373837730622,-1.642239,11.758905,-1,
tt6001964,Deep Water,0,22.940749423115136,-6.146013,13.858424,1,"detective, murder, case, police, cases"
tt4946972,Training Day,-1,21.72496990535909,-4.983104,13.421173,-1,
tt6281238,The Teacher,0,24.8771753848894,-6.0825157,12.852476,1,"detective, murder, case, police, cases"
tt5031234,Time After Time,1,24.80774611501691,-1.0095037,10.798781,4,"earth, world, alien, love, human"
tt5639976,The Mist,-1,19.949806504273067,-1.4175695,10.923526,-1,
tt5640060,Chicago Justice,0,16.98231966407188,-5.121621,13.566662,1,"detective, murder, case, police, cases"
tt5954206,District 31,0,14.476809368609295,-5.912623,13.776682,1,"detective, murder, case, police, cases"
tt4154858,Marvel's Inhumans,1,22.82473833070148,-0.59678745,10.599706,4,"earth, world, alien, love, human"
tt5730624,El Chema,10,19.379859792505805,-4.420434,12.586967,1,"drug, difficult, kovalev, soccer, gang"
tt6212854,Voice,-1,24.406919772767395,-5.5454974,13.291256,-1,
tt6422226,The Liar and His Lover,5,25.71388798521927,-3.4089746,8.864334,0,"eun, friend, self, li, soo"
tt5736758,The Frozen Dead,-1,21.480378971069275,-6.651238,12.749352,-1,
tt6968336,My Runway,5,10.026075168957592,-4.113884,8.676143,0,"eun, friend, self, li, soo"
tt5462886,You Are Wanted,-1,24.16974034114133,-4.5269923,13.461708,-1,
tt6800294,Arctic Circle,0,24.664922271726518,-6.53816,13.154765,1,"detective, murder, case, police, cases"
tt6742348,In the Name of People,-1,22.74379019172512,-5.335867,13.29663,-1,
tt6410708,The Replacement,-1,19.7699490968802,-5.250683,10.73929,-1,
tt5936448,Riviera,3,21.933086390643776,-5.0520983,10.437065,0,"marriage, love, husband, meets, affair"
tt5103758,Troy: Fall of a City,12,17.07905053010546,-3.4785373,11.739372,2,"british, war, russian, king, agent"
tt6125832,My Only Love Song,5,25.57042690941556,-2.939067,9.097288,0,"eun, friend, self, li, soo"
tt6467294,Somewhere Between,-1,24.079227134658552,-5.771633,13.350913,-1,
tt7108184,Tokyo Vampire Hotel,6,23.194697140230637,-1.4455467,9.795227,4,"vampire, vampires, young, half, min"
tt6734482,The Loch,0,24.105962070139512,-5.7746067,13.510992,1,"detective, murder, case, police, cases"
tt6175760,My Sassy Girl,5,24.381949754084317,-3.1080487,9.052031,0,"eun, friend, self, li, soo"
tt6503244,Valor,-1,20.808030003275377,-3.756329,11.917781,-1,
tt5650650,Jamestown,-1,25.543711694523623,-4.775883,11.144217,-1,
tt6522758,Wisdom of the Crowd,0,21.393754933744365,-5.210811,13.37394,1,"detective, murder, case, police, cases"
tt6568694,Criminal Minds,0,15.041306077957444,-5.1395063,13.694976,1,"detective, murder, case, police, cases"
tt6294706,The Chi,9,25.071589748556327,-4.1035233,10.527488,3,"school, students, elite, university, student"
tt6971264,The Rich and Lazarus,-1,22.394638836544065,-5.428582,9.282154,-1,
tt7056766,Reunited Worlds,5,25.211497188680244,-2.827539,9.132379,0,"eun, friend, self, li, soo"
tt6881870,Frankie Drake Mysteries,0,25.06908437911161,-5.7860384,13.706465,1,"detective, murder, case, police, cases"
tt6064882,Room 104,-1,24.452494588690268,-1.8899137,11.975279,-1,
tt6607810,La piloto,10,13.999492651060358,-4.4643707,11.787051,1,"drug, difficult, kovalev, soccer, gang"
tt6402362,Hard Sun,-1,24.97915982178928,-5.637434,12.056615,-1,
tt6856484,Ghost Wars,-1,23.028996128687293,-1.5213275,11.143984,-1,
tt7516210,The King's Woman,5,22.03191038136826,-3.1962469,8.957531,0,"eun, friend, self, li, soo"
tt7124904,Tomorrow Is Ours,0,7.156172531073255,-5.8889523,13.723145,1,"detective, murder, case, police, cases"
tt5620962,I Am Frankie,-1,22.90458065832138,-0.96454054,10.342575,-1,
tt6708260,Trust Me,4,22.92064376904915,-4.31554,11.283731,1,"medical, artem, surgeon, doctor, siri"
tt6768146,Rellik,0,24.24877783919608,-6.051811,13.383046,1,"detective, murder, case, police, cases"
tt6128262,Gunpowder,12,25.604449692241545,-3.444144,11.917146,2,"british, war, russian, king, agent"
tt7468900,Borderliner,0,23.13219959373143,-5.807738,13.534279,1,"detective, murder, case, police, cases"
tt6130902,Lore,-1,24.03146962147548,-1.7840976,11.891757,-1,
tt1210820,The Long Road Home,12,21.602198836813905,-3.4859293,11.890257,2,"british, war, russian, king, agent"
tt6340304,Rosario Tijeras (Mexico),-1,24.30326248705252,-5.010078,12.108673,-1,
tt6693154,The Zone,-1,19.64635188729839,-4.0481343,13.568616,-1,
tt7379872,Superstition,-1,19.985101872106856,-1.7373803,10.956689,-1,
tt6658720,Keeping Faith,-1,23.1910849851884,-6.593118,12.297001,-1,
tt7761424,Deus Salve o Rei,-1,23.52207418138892,-3.726628,11.229315,-1,
tt7174764,The Oath,10,23.993139809308204,-4.559057,12.991034,1,"drug, difficult, kovalev, soccer, gang"
tt6712476,Bancroft,0,25.013631058259467,-5.7829704,13.764109,1,"detective, murder, case, police, cases"
tt7856872,Apocalipse,-1,15.855005399243131,-3.400003,11.043605,-1,
tt7243884,Catherine the Great,12,18.75371346814113,-3.4394412,11.579153,2,"british, war, russian, king, agent"
tt5730690,Kiss Me First,6,22.757230323468526,-1.3700889,10.375036,4,"vampire, vampires, young, half, min"
tt7691766,Kakegurui,9,24.115260849347106,-3.5836368,9.848544,3,"school, students, elite, university, student"
tt9552278,Sweet Revenge,-1,25.168412529591645,-3.9462385,9.156092,-1,
tt5056958,Mosaic,11,19.95931618634568,-6.038976,11.990149,1,"secrets, mother, family, lucia, deadly"
tt6834120,Jenni Rivera: Mariposa de Barrio,8,22.553324024255872,-7.3474708,9.73963,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt7356206,Chicken Girls,14,15.685601183930904,-4.4140296,9.125972,0,"friends, navigate, friendship, stan, school"
tt6712390,Requiem,-1,22.278964149726637,-6.782947,12.380582,-1,
tt7907384,Laws of love,2,10.516192500846367,-5.927563,8.843026,5,"love, father, family, daughter, relationship"
tt7661932,Woman,-1,23.935491015513808,-5.7880487,9.866746,-1,
tt6849940,ReBoot: The Guardian Code,-1,8.806519464572167,-1.1482527,10.333985,-1,
tt7978912,The Bletchley Circle: San Francisco,13,24.186165437230866,-5.2743397,13.287626,1,"convicted, madeline, case, murder, prison"
tt8083832,About Time,-1,15.611138866178903,-0.6678898,9.930838,-1,
tt7205264,The City and the City,0,24.73023035281465,-6.2521257,13.075989,1,"detective, murder, case, police, cases"
tt7314988,Sin tu mirada,8,9.211829266368497,-7.330065,9.606017,7,"telenovela, mexican, la, televisa, mexican telenovela"
tt8258938,The Confidence Man JP,5,20.377622785361417,-3.9256907,8.63431,0,"eun, friend, self, li, soo"
tt6394324,Charmed,6,20.075811997179883,-1.4006052,10.082487,4,"vampire, vampires, young, half, min"
tt8369840,Another Life,1,22.79570759366405,-0.42059287,10.543762,4,"earth, world, alien, love, human"
tt6038954,Picnic at Hanging Rock,-1,22.022397659105398,-6.747557,12.069743,-1,
tt8447606,Kally's Mashup,-1,22.424644041627,-3.7620587,8.707139,-1,
tt7403736,V Wars,6,24.517008059566272,-1.4266696,9.996976,4,"vampire, vampires, young, half, min"
tt8463714,The ABC Murders,0,24.05333240460859,-6.223213,13.429945,1,"detective, murder, case, police, cases"
tt7978230,Bitter Lands,-1,15.256031600298453,-5.8435826,9.427078,-1,
tt7942774,The Fix,13,19.917521221392505,-5.3072696,12.663176,1,"convicted, madeline, case, murder, prison"
tt8063174,Immortals,6,25.45639093969084,-1.4809918,9.711142,4,"vampire, vampires, young, half, min"
tt7958782,Proven Innocent,13,21.00332536160668,-5.4406104,12.530705,1,"convicted, madeline, case, murder, prison"
tt9397640,Folklore,-1,21.396156056513245,-1.8595388,11.96129,-1,
tt6586344,Warrior,7,23.50745907997636,-3.6535664,13.278523,6,"spy, 1995, ador, citadel, tensions"
tt2583620,The Twilight Zone,-1,23.43551381204441,-1.6345284,11.58519,-1,
tt9284162,Top Management,5,20.69986753478183,-3.8182948,8.900867,0,"eun, friend, self, li, soo"
tt10361016,Penny Dreadful: City of Angels,6,23.054459583304617,-1.7096999,10.502216,4,"vampire, vampires, young, half, min"
tt7146326,Carl Weber's The Family Business,11,20.41588236271777,-5.7925944,11.507461,1,"secrets, mother, family, lucia, deadly"
tt8001226,The War of the Worlds,1,15.732179778186689,-0.5724059,10.619611,4,"earth, world, alien, love, human"
tt8991526,Blood,11,23.111332750426502,-6.303584,12.246631,1,"secrets, mother, family, lucia, deadly"
tt8593252,Coroner,0,24.581978797213687,-6.6157107,13.075379,1,"detective, murder, case, police, cases"
tt8571906,London Kills,0,18.835823817692606,-5.602629,13.453175,1,"detective, murder, case, police, cases"
tt10763852,NooBees,-1,24.032821967663605,-1.502962,10.303775,-1,
tt7043380,Osmosis,1,19.06348117195456,-1.1265341,9.663271,4,"earth, world, alien, love, human"
tt7572868,The Name of the Rose,-1,24.56182591889788,-5.536559,11.808196,-1,
tt9886950,Well-Intended Love,5,24.08358719752546,-3.51676,8.721085,0,"eun, friend, self, li, soo"
tt8042500,Y: The Last Man,1,24.20863375457523,-0.6604248,10.66672,4,"earth, world, alien, love, human"
tt8417308,The Spanish Princess,-1,25.031560437178623,-3.8317704,11.165354,-1,
tt7371896,Traitors,12,23.655521789244943,-3.3991237,12.05305,2,"british, war, russian, king, agent"
tt1831804,The Stand,-1,24.587845924796543,-0.7767047,10.561661,-1,
tt8888168,The Code,-1,17.75530353390038,-4.059673,12.069752,-1,
tt9686194,War of the Worlds,1,25.007820990639985,-0.3075383,10.653699,4,"earth, world, alien, love, human"
tt8652642,Wu Assassins,-1,25.711102086884765,-3.399251,13.790577,-1,
tt8045468,RUN,5,23.032576991996727,-4.177862,8.85561,0,"eun, friend, self, li, soo"
tt12879522,The School Nurse Files,6,22.779609064400876,-1.5879622,10.269127,4,"vampire, vampires, young, half, min"
tt10312964,Katy Keene,-1,25.177854011766733,-4.282105,9.289885,-1,
tt10055734,Abyss,6,25.178559370943816,-2.077463,9.702834,4,"vampire, vampires, young, half, min"
tt9679644,Your Turn To Kill,-1,20.54967497953632,-6.2760983,12.115525,-1,
tt8892926,Reef Break,7,22.0120833938362,-3.668611,13.064213,6,"spy, 1995, ador, citadel, tensions"
tt8923396,Jinn,1,16.624792698185768,-1.0730643,10.3566885,4,"earth, world, alien, love, human"
tt8382834,Instinto,4,23.884065532347886,-6.2094617,11.708705,1,"medical, artem, surgeon, doctor, siri"
tt8602408,Holly Hobbie,-1,21.39682372136198,-4.885153,8.962333,-1,
tt9145880,Love Alarm,1,23.12206274627714,-1.2855793,9.454454,4,"earth, world, alien, love, human"
tt8661868,Sanctuary,4,19.629403629297027,-6.2879753,11.57779,1,"medical, artem, surgeon, doctor, siri"
tt10488234,Don't Look Deeper,6,24.635386602801425,-1.3849248,10.340084,4,"vampire, vampires, young, half, min"
tt9103772,Limetown,-1,24.408368840925416,-6.6588616,12.313081,-1,
tt9310372,Typewriter,-1,22.46256662392577,-6.464266,11.9574,-1,
tt9067020,The I-Land,-1,16.548923032449498,-0.8272485,10.667591,-1,
tt10207090,Pandora,1,17.146893178124195,-0.53777003,10.434592,4,"earth, world, alien, love, human"
tt9252156,Departure,-1,23.542644500000502,-5.003112,11.777688,-1,
tt7943036,Twice Upon a Time,1,17.707906518273447,-0.9169669,9.929844,4,"earth, world, alien, love, human"
tt10590540,Cradle of Wolves,-1,17.363836824109462,-6.783478,9.724792,-1,
tt7423322,The Right Stuff,-1,19.943937553735346,-3.3108737,11.758948,-1,
tt8826128,October Faction,-1,22.916122364082607,-1.6701866,10.79158,-1,
tt8005176,The Feed,-1,20.55456597129966,-0.8307145,10.157679,-1,
tt11041132,The Mosquito Coast,-1,24.987988925698694,-3.2829435,12.952859,-1,
tt7736572,Temple,4,25.210343954311497,-5.190743,11.574119,1,"medical, artem, surgeon, doctor, siri"
tt10986052,Criminal: France,0,25.36800640726003,-5.659894,13.622958,1,"detective, murder, case, police, cases"
tt10986050,Criminal: Spain,0,21.84249751642417,-5.5390525,13.59635,1,"detective, murder, case, police, cases"
tt10384106,The Island,-1,24.650946226971094,-1.3777467,10.855545,-1,
tt9695118,Face to Face,0,25.623708992833745,-6.4820733,13.069586,1,"detective, murder, case, police, cases"
tt9742936,FBI: Most Wanted,-1,22.717949756556816,-4.7508345,13.726646,-1,
tt10148174,The Walking Dead: World Beyond,1,14.147446964995044,-0.92811984,10.398278,4,"earth, world, alien, love, human"
tt10752770,Tyler Perry's Sistas,14,15.603475551759672,-4.878177,9.051072,0,"friends, navigate, friendship, stan, school"
tt11053220,We Are the Wave,9,21.77436069077897,-3.7693334,10.304814,3,"school, students, elite, university, student"
tt10653784,Gossip Girl,-1,18.136671960551052,-6.5766397,11.873312,-1,
tt9074360,Trackers,10,25.681514109408177,-4.800742,13.13718,1,"drug, difficult, kovalev, soccer, gang"
tt9307990,Lincoln Rhyme: Hunt for the Bone Collector,0,21.04453568144524,-5.8168025,13.754396,1,"detective, murder, case, police, cases"
tt7636244,S.O.Z: Soldiers or Zombies,6,23.36414327593247,-1.1720682,10.766478,4,"vampire, vampires, young, half, min"
tt8075008,The Luminaries,-1,25.320453146694017,-5.2552614,11.400811,-1,
tt10580092,Tyler Perry's The Oval,-1,12.378208518764078,-5.4323587,10.552208,-1,
tt9024590,Nurses,4,17.554110329403148,-4.2917542,11.351945,1,"medical, artem, surgeon, doctor, siri"
tt9145372,The Accident,-1,22.424692005624767,-5.8506923,10.667855,-1,
tt11859946,Difficult Teens,10,11.286705421958768,-4.173995,9.049777,1,"drug, difficult, kovalev, soccer, gang"
tt9704568,Deadwater Fell,11,23.664291589965863,-5.800092,11.039261,1,"secrets, mother, family, lucia, deadly"
tt10367818,El final del paraíso,-1,9.818864943413557,-3.9757202,12.811216,-1,
tt9310400,The Stranded,-1,21.90860264659067,-0.85233307,11.39611,-1,
tt3319460,Lisey's Story,-1,24.57351420975123,-1.9679558,10.960305,-1,
tt9314996,Triad Princess,5,22.11169442468621,-4.2543592,8.7036705,0,"eun, friend, self, li, soo"
tt11198202,Outbreak,-1,22.752751977862783,-1.613989,11.110734,-1,
tt9731254,Three Days of Christmas,-1,23.869332109075028,-5.7468777,10.23057,-1,
tt11243536,Holiday Secrets,-1,25.28740613516057,-5.706819,10.394166,-1,
tt10833132,The Club,-1,20.23202694523119,-4.3822074,8.619554,-1,
tt10230502,La unidad,7,24.92079268480817,-3.5392644,13.479124,6,"spy, 1995, ador, citadel, tensions"
tt10062652,COBRA,-1,21.27961383328469,-4.358383,13.481327,-1,
tt11769798,Rugal,-1,16.53602619951576,-3.4119072,13.599039,-1,
tt11502628,Detective Chinatown,0,21.15416170219836,-6.135819,13.306054,1,"detective, murder, case, police, cases"
tt8610212,The Gloaming,0,23.36446509323836,-5.9613156,13.6377125,1,"detective, murder, case, police, cases"
tt8690440,Reckoning,-1,20.5409899642665,-6.346715,13.00893,-1,
tt10505002,Box 21,-1,24.16376295436325,-5.2436714,12.2540865,-1,
tt11569628,Find Yourself,3,20.5662210558068,-5.01571,9.803618,0,"marriage, love, husband, meets, affair"
tt9170386,Puerta 7,10,18.043885528063274,-4.5857067,12.681261,1,"drug, difficult, kovalev, soccer, gang"
tt11041046,Survive,-1,21.667926753088462,-4.5071683,11.538623,-1,
