imdb_id,title,topic,hit_score,umap_x,umap_y,cluster,keywords
tt6439752,Snowfall,7,47.189175170713455,14.306178,10.4417305,1,"drug, crime, mob, based, look"
tt5754602,4 Blocks,7,41.24168285038824,14.176752,11.030417,1,"drug, crime, mob, based, look"
tt6866266,Escape at Dannemora,-1,45.10237182171407,14.797852,10.869501,-1,
tt6468322,Money Heist,3,47.66087360536406,14.76325,11.750056,1,"police, cases, detective, serial, dexter"
tt6586318,Patrick Melrose,-1,46.099898855146215,14.486825,8.587936,-1,
tt7016936,Killing Eve,-1,42.63027834030767,15.045812,11.128293,-1,
tt4276618,Strike,3,43.97380846088258,15.514474,11.960036,1,"police, cases, detective, serial, dexter"
tt6763664,The Haunting of Hill House,4,56.58916980220372,16.00375,10.477557,1,"murder, secrets, young, town, accused"
tt5957766,Loudermilk,0,42.35477891575528,15.459052,7.758792,3,"family, school, love, job, young"
tt5743796,Warrior,-1,51.40095649845647,13.2586,11.771433,-1,
tt7197684,Suburra: Blood on Rome,7,40.91369924283272,13.955386,10.79382,1,"drug, crime, mob, based, look"
tt4236770,Yellowstone,-1,48.3938174071958,13.170886,12.415433,-1,
tt5580146,Maniac,1,44.21295400896138,10.430712,7.982265,2,"time, mysterious, human, secret, discover"
tt5516154,Godless,-1,50.19279081940881,13.18124,12.326086,-1,
tt5057054,Tom Clancy's Jack Ryan,2,40.574595492860674,12.58909,11.301809,1,"love, mafia, spy, criminal, young"
tt5348176,Barry,0,53.44222607889337,16.249058,8.762963,3,"family, school, love, job, young"
tt7375404,Kidding,0,45.89140040402957,15.986369,8.196513,3,"family, school, love, job, young"
tt7431994,The Pit,2,45.52202607408333,12.7053175,11.066984,1,"love, mafia, spy, criminal, young"
tt7622902,Prison Playbook,-1,41.68058157441168,15.852695,6.918243,-1,
tt6257970,The End of the F***ing World,0,56.486829631420974,15.453834,7.3404694,3,"family, school, love, job, young"
tt6483832,The Resident,9,41.429037856703175,14.386559,8.127711,3,"doctor, hospital, medicine, staff, medical"
tt7521778,I Am Not a Robot,-1,43.559354778157086,11.647487,7.4848385,-1,
tt6108262,Black Sun,5,46.35106600890233,12.981492,9.864345,0,"war, political, world war, agent, war ii"
tt7094780,Mr. Sunshine,-1,46.2931138940767,13.164183,8.343419,-1,
tt1312171,The Umbrella Academy,1,44.71056537658031,10.539365,9.094727,2,"time, mysterious, human, secret, discover"
tt2708480,The Terror,-1,44.83594850297295,11.683711,8.5592165,-1,
tt7120662,Derry Girls,0,53.84646732233759,15.078783,7.4512663,3,"family, school, love, job, young"
tt6466208,Breathe,-1,41.155500410240585,15.294454,11.860349,-1,
tt7550774,Price Of Passion,2,40.78846857095,12.147003,10.672721,1,"love, mafia, spy, criminal, young"
tt7078710,Everything Sucks!,0,41.07385416719092,15.084882,7.67256,3,"family, school, love, job, young"
tt7923710,My Mister,6,48.60722991915424,14.1965275,7.5767293,3,"school, love, young, old, lena"
tt7927936,FLAMES,0,53.62413343626519,15.015074,7.218568,3,"family, school, love, job, young"
tt7660850,Succession,-1,52.78403151238098,15.376649,8.505204,-1,
tt6873658,The Mechanism,7,43.49239873841002,13.95962,10.849739,1,"drug, crime, mob, based, look"
tt7221388,Cobra Kai,-1,57.28697140146544,11.516363,10.285417,-1,
tt7920978,Persona,4,54.23383839383622,15.783895,10.837324,1,"murder, secrets, young, town, accused"
tt7278862,My Brilliant Friend,6,47.25788646329872,14.268392,7.4802623,3,"school, love, young, old, lena"
tt7587890,The Rookie,0,40.98381468916974,16.333385,9.262211,3,"family, school, love, job, young"
tt7562112,POSE,6,50.55012186423927,14.711893,8.804811,3,"school, love, young, old, lena"
tt6077448,Sacred Games,2,47.74977068704744,12.765928,11.196425,1,"love, mafia, spy, criminal, young"
tt8242904,What's Wrong with Secretary Kim,0,41.977292512747,16.509382,7.6245766,3,"family, school, love, job, young"
tt8398600,After Life,0,56.61217249224659,16.229944,8.217778,3,"family, school, love, job, young"
tt8080122,Godfather of Harlem,7,41.074632756793015,14.512924,10.664859,1,"drug, crime, mob, based, look"
tt8425532,Pennyworth: The Origin of Batman's Butler,-1,40.829300015200126,14.85762,11.3618965,-1,
tt8416494,Doom Patrol,1,41.49672504371279,10.459293,8.890157,2,"time, mysterious, human, secret, discover"
tt6938856,A Very English Scandal,6,41.968039296260834,13.921047,8.107762,3,"school, love, young, old, lena"
tt7631146,The Split,0,40.824104534323055,15.49356,9.130186,3,"family, school, love, job, young"
tt7493974,Bodyguard,5,46.252042342267146,13.070646,9.901436,0,"war, political, world war, agent, war ii"
tt7049682,Watchmen,1,45.848736859587234,10.64946,8.234278,2,"time, mysterious, human, secret, discover"
tt6821044,The Loudest Voice,5,42.47510231464323,12.987567,9.736451,0,"war, political, world war, agent, war ii"
tt6487482,Insatiable,0,40.50413823231545,15.246858,7.1174245,3,"family, school, love, job, young"
tt8064302,Dead to Me,0,50.71182158131856,16.37386,8.576979,3,"family, school, love, job, young"
tt7767422,Sex Education,0,52.73204111622779,15.800652,7.235564,3,"family, school, love, job, young"
tt7472896,Mr Inbetween,-1,53.66329453559477,15.150493,10.377846,-1,
tt7137906,When They See Us,4,55.63697356529382,15.629365,10.207946,1,"murder, secrets, young, town, accused"
tt8595766,Yeh Meri Family,6,51.75435102609563,14.807701,8.604275,3,"school, love, young, old, lena"
tt8783930,The Time Traveler's Wife,-1,41.65988490509871,10.7657385,7.8716326,-1,
tt8714904,Narcos: Mexico,7,45.97951586167815,14.1165695,10.639317,1,"drug, crime, mob, based, look"
tt8697870,The Nevers,1,40.59337496760725,10.831815,8.378152,2,"time, mysterious, human, secret, discover"
tt7671598,Messiah,5,46.79218107970487,13.158957,10.190378,0,"war, political, world war, agent, war ii"
tt7255502,The Kominsky Method,0,48.50093415008224,16.399532,8.263036,3,"family, school, love, job, young"
tt8634332,The Righteous Gemstones,0,46.46185105349413,15.524709,7.9144254,3,"family, school, love, job, young"
tt8111088,The Mandalorian,1,55.93459872874244,10.247877,9.033281,2,"time, mysterious, human, secret, discover"
tt8682948,The Act,-1,43.74423610455595,11.954544,8.638329,-1,
tt9244556,Mrs. America,-1,42.30869189146748,13.89099,8.21179,-1,
tt6473300,Mirzapur,2,42.21954079308226,12.725608,11.1742,1,"love, mafia, spy, criminal, young"
tt9253284,Andor,1,58.82705847698967,10.160857,8.953812,2,"time, mysterious, human, secret, discover"
tt7520794,Russian Doll,0,46.89907790566932,16.253271,8.351572,3,"family, school, love, job, young"
tt7765404,Wayne,2,48.388063096352326,11.770719,10.650053,1,"love, mafia, spy, criminal, young"
tt9140554,Loki,1,51.399358585087896,9.664836,7.857902,2,"time, mysterious, human, secret, discover"
tt8550800,The Outsider,4,42.53377813560242,15.831489,10.7505,1,"murder, secrets, young, town, accused"
tt7801964,Manhunt,3,41.21829335854692,15.049813,11.648073,1,"police, cases, detective, serial, dexter"
tt6905756,Pagan Peak,4,42.971372698201534,16.173428,11.028924,1,"murder, secrets, young, town, accused"
tt9130542,Romance Is a Bonus Book,0,42.03505021952535,16.77069,7.840416,3,"family, school, love, job, young"
tt8772296,Euphoria,6,47.61600355660734,14.524484,7.371835,3,"school, love, young, old, lena"
tt2403776,Shadow and Bone,1,41.43865813396263,10.419815,8.72694,2,"time, mysterious, human, secret, discover"
tt5622316,The Chosen,-1,58.13169488992802,11.1970005,9.625112,-1,
tt9140560,WandaVision,1,50.59509588964958,10.517821,8.454704,2,"time, mysterious, human, secret, discover"
tt7826376,Upload,1,45.16426142519257,10.163123,7.5409055,2,"time, mysterious, human, secret, discover"
tt6625730,Patria,-1,42.62349359622311,13.450274,10.148615,-1,
tt7211618,Gentleman Jack,-1,44.639941696966,14.150853,8.918666,-1,
tt8694364,Years and Years,5,42.926034801406985,12.642586,9.429104,0,"war, political, world war, agent, war ii"
tt9340526,P-Valley,8,42.58002516121147,15.157603,10.115387,1,"family, relu, underworld, mafia, boss"
tt9054904,Why Women Kill,0,49.014822044187,15.727033,8.832946,3,"family, school, love, job, young"
tt7366338,Chernobyl,-1,66.37412280578779,13.6603565,9.060239,-1,
tt7649694,Ramy,0,41.47937532534244,15.481863,7.832179,3,"family, school, love, job, young"
tt9012876,Firefly Lane,6,41.26241785673373,14.223668,7.3941145,3,"school, love, young, old, lena"
tt7660970,The North Water,3,42.25683895180449,15.855681,11.758618,1,"police, cases, detective, serial, dexter"
tt9059350,Warrior Nun,1,44.04283240751476,10.583781,8.980013,2,"time, mysterious, human, secret, discover"
tt10048342,The Queen's Gambit,6,63.423646040542735,14.586689,8.50808,3,"school, love, young, old, lena"
tt7186126,The Virtues,-1,41.57274839166782,14.696549,8.879536,-1,
tt9184994,How to Sell Drugs Online (Fast),0,45.52999202462341,16.076784,8.845082,3,"family, school, love, job, young"
tt7772588,For All Mankind,1,41.16106501206877,9.586084,7.7629204,2,"time, mysterious, human, secret, discover"
tt0425118,I Know This Much Is True,-1,47.6206921538648,14.85274,9.159252,-1,
tt10160804,Hawkeye,2,43.86442336335133,12.004629,11.029642,1,"love, mafia, spy, criminal, young"
tt3829868,Looking for Alaska,6,43.98286509865733,14.779635,7.2414126,3,"school, love, young, old, lena"
tt9432978,Kota Factory,0,54.070613441768856,15.44473,6.8196797,3,"family, school, love, job, young"
tt0489974,Carnival Row,11,45.36764453107051,11.072612,8.858839,2,"vampire, reality, michael, supernatural, creatures"
tt10220588,Hotel Del Luna,1,44.92247934437616,10.970817,7.7715435,2,"time, mysterious, human, secret, discover"
tt9059760,Normal People,6,51.49636079899427,14.056597,7.8621793,3,"school, love, young, old, lena"
tt9446688,I Am Not Okay with This,-1,43.95869822575117,11.23716,7.538415,-1,
tt2887954,Tokyo Vice,3,44.91667082834667,14.397176,11.38823,1,"police, cases, detective, serial, dexter"
tt7203552,The Morning Show,-1,43.718039240664304,14.098799,8.397961,-1,
tt1751634,The Sandman,1,45.07745942991242,10.613559,8.367427,2,"time, mysterious, human, secret, discover"
tt10554898,The Untamed,-1,47.93447820795792,11.489715,9.683615,-1,
tt10584608,Teenage Bounty Hunters,2,42.67210095318288,11.798261,10.593622,1,"love, mafia, spy, criminal, young"
tt8740790,Bridgerton,-1,44.60977221434952,13.449927,8.79051,-1,
tt7909970,Unbelievable,4,54.78845810768792,15.708009,10.343444,1,"murder, secrets, young, town, accused"
tt10530900,Gullak,0,52.977689316443325,15.709489,8.215456,3,"family, school, love, job, young"
tt8332130,Beforeigners,1,41.03679407425632,9.885894,7.844106,2,"time, mysterious, human, secret, discover"
tt8332438,ZeroZeroZero,7,45.09565039717,14.148912,10.980783,1,"drug, crime, mob, based, look"
tt5952634,The Spy,5,47.85669478066599,12.990062,10.730408,0,"war, political, world war, agent, war ii"
tt9900092,Motherland: Fort Salem,1,41.35649296065082,10.580734,8.539395,2,"time, mysterious, human, secret, discover"
tt6554240,Heels,2,41.98917489168621,11.83719,10.814145,1,"love, mafia, spy, criminal, young"
tt9174582,Brassic,-1,47.77193780924415,15.871186,8.402641,-1,
tt6150576,Midnight Diner: Tokyo Stories,-1,40.89922532003586,14.208112,8.380949,-1,
tt11398870,Caliphate,5,46.06603640644608,13.106641,9.956691,0,"war, political, world war, agent, war ii"
tt8685324,Sanditon,-1,40.70958793680847,14.175324,8.921866,-1,
tt8201186,The Capture,-1,43.374940095258864,14.986422,11.391776,-1,
tt11228748,The King: Eternal Monarch,1,46.18897456172133,11.410077,7.654999,2,"time, mysterious, human, secret, discover"
tt2235759,The Great,-1,47.19090628549047,13.049084,8.4637165,-1,
tt7985576,The Serpent,3,40.62393446667271,14.518522,11.55857,1,"police, cases, detective, serial, dexter"
tt10919420,Squid Game,2,47.62146344724273,11.6340065,10.569256,1,"love, mafia, spy, criminal, young"
tt9544034,The Family Man,2,49.7234031866532,12.653491,10.907608,1,"love, mafia, spy, criminal, young"
tt9612102,Exit,8,43.119481645171696,14.501877,9.675339,1,"family, relu, underworld, mafia, boss"
tt10405370,SAS Rogue Heroes,5,41.57206823094478,12.688216,10.088065,0,"war, political, world war, agent, war ii"
tt8001106,Giri/Haji,7,40.43695906324323,14.054522,11.141075,1,"drug, crime, mob, based, look"
tt11016042,RIPLEY,8,47.72269179972565,14.98594,10.139791,1,"family, relu, underworld, mafia, boss"
tt13623580,Reservation Dogs,-1,50.35916865509664,15.361433,8.041113,-1,
tt8291284,The Peripheral,1,40.5112005543369,10.568747,7.5431833,2,"time, mysterious, human, secret, discover"
tt11280740,Severance,-1,54.83257995352584,10.38819,8.02104,-1,
tt10850932,Crash Landing on You,-1,55.40527193967733,13.165089,7.8969064,-1,
tt11192306,Superman & Lois,1,43.178410767982285,10.443659,8.317065,2,"time, mysterious, human, secret, discover"
tt11198330,House of the Dragon,10,41.47499901201927,11.532827,8.982997,0,"century, süleyman, king, epic, war"
tt10069398,Home for Christmas,0,43.3492234355672,16.088081,7.553108,3,"family, school, love, job, young"
tt8765446,Upright,0,43.85235057667786,15.781845,8.0318165,3,"family, school, love, job, young"
tt11769304,Hospital Playlist,9,45.69173927202138,14.691204,8.121018,3,"doctor, hospital, medicine, staff, medical"
tt11239552,Itaewon Class,-1,41.424959161694765,14.266874,10.198697,-1,
tt10883660,Riot Police,7,40.44399268446625,13.818206,10.729478,1,"drug, crime, mob, based, look"
tt10314462,Zoey's Extraordinary Playlist,0,42.866832280738095,14.979804,7.61795,3,"family, school, love, job, young"
tt5875444,Slow Horses,3,53.20418525560521,14.68021,12.023141,1,"police, cases, detective, serial, dexter"
tt11290960,Falling Into Your Smile,0,40.23167245638346,15.68276,6.5899773,3,"family, school, love, job, young"
tt8749198,Daisy Jones & the Six,-1,42.48812620537064,12.595619,8.238179,-1,
tt11656892,Des,3,42.575751272785325,15.40746,11.51687,1,"police, cases, detective, serial, dexter"
tt12451520,It's Okay to Not Be Okay,9,52.60364910974916,14.807005,8.042326,3,"doctor, hospital, medicine, staff, medical"
tt11407524,Hostel Daze,0,43.89731959781537,15.343838,6.8772655,3,"family, school, love, job, young"
tt2531336,Lupin,-1,43.09775698131615,14.88982,11.023595,-1,
tt11052470,Move to Heaven,-1,46.99185760521374,14.828974,9.113127,-1,
tt9698442,Behind Her Eyes,-1,40.60528665067867,15.107401,9.21651,-1,
tt11712058,Mayor of Kingstown,8,43.361827294117234,15.170906,10.388755,1,"family, relu, underworld, mafia, boss"
tt10986410,Ted Lasso,0,61.463387140080016,15.738026,6.8694177,3,"family, school, love, job, young"
tt10574558,Midnight Mass,4,42.23952461997189,15.807995,10.565223,1,"murder, secrets, young, town, accused"
tt10166602,"Love, Victor",0,42.5181387230645,15.30819,7.0768604,3,"family, school, love, job, young"
tt9815454,Unorthodox,-1,50.57915787318588,14.202979,9.393964,-1,
tt11691684,Flower of Evil,-1,46.442328107809146,15.844826,10.847762,-1,
tt11771270,The English,-1,44.36896383324599,13.192028,12.418543,-1,
tt14169960,All of Us Are Dead,1,41.66064289071743,10.107987,8.738559,2,"time, mysterious, human, secret, discover"
tt6964748,Alex Rider,2,41.47990847781297,12.30242,10.769468,1,"love, mafia, spy, criminal, young"
tt3581920,The Last of Us,-1,47.553222325190056,14.473876,9.913035,-1,
tt11854694,Special Ops,3,40.54999798417345,14.560094,11.799395,1,"police, cases, detective, serial, dexter"
tt10516352,Love 101,0,42.93261988180608,15.425884,6.8186088,3,"family, school, love, job, young"
tt11912196,Asur,-1,44.93455030358509,15.960405,11.155588,-1,
tt10383046,Veneno,6,43.89090035578629,13.764534,7.891942,3,"school, love, young, old, lena"
tt10062292,Never Have I Ever,0,46.76970674800284,15.311969,7.4545164,3,"family, school, love, job, young"
tt12004706,Panchayat,0,58.98779784753015,15.314064,6.8253536,3,"family, school, love, job, young"
tt8550732,KAOS,1,42.9773672918625,10.219,7.9029045,2,"time, mysterious, human, secret, discover"
tt9680440,Paatal Lok,-1,53.00393111046221,15.139011,11.384424,-1,
tt12327578,Star Trek: Strange New Worlds,1,40.96114234438732,9.650096,7.856287,2,"time, mysterious, human, secret, discover"
tt12809988,Sweet Tooth,1,43.69858567967354,9.966738,8.538126,2,"time, mysterious, human, secret, discover"
tt10577736,Tehran,5,41.53110167084736,13.065981,10.713663,0,"war, political, world war, agent, war ii"
tt12439466,Love Is in the Air,0,40.72390097708683,16.057236,7.4125714,3,"family, school, love, job, young"
tt12759100,Somebody Somewhere,0,48.24048521275512,15.503647,7.559772,3,"family, school, love, job, young"
tt12197698,Leverage: Redemption,2,41.91247230305271,12.208757,11.292428,1,"love, mafia, spy, criminal, young"
tt12637874,Fallout,1,62.46342801101642,9.961493,8.779413,2,"time, mysterious, human, secret, discover"
tt13368804,I Told Sunset About You,6,41.47283080824544,14.353696,7.31624,3,"school, love, young, old, lena"
tt8226360,A League of Their Own,0,46.32548321989572,15.80313,6.611899,3,"family, school, love, job, young"
tt12411074,Paranormal,-1,44.80798755544518,10.995561,8.412124,-1,
tt13400006,Mr. Queen,1,46.42690249212506,11.77145,7.7259393,2,"time, mysterious, human, secret, discover"
tt10590066,All Creatures Great & Small,9,45.99030693325626,15.246078,8.160959,3,"doctor, hospital, medicine, staff, medical"
tt12879418,Tale of the Nine Tailed,1,41.10812223222396,10.867873,8.063873,2,"time, mysterious, human, secret, discover"
tt13304700,Snowdrop,-1,42.26454626793145,12.992657,8.7752285,-1,
tt10970552,The Haunting of Bly Manor,4,41.99319087818968,16.239681,10.207158,1,"murder, secrets, young, town, accused"
tt11000902,Our Flag Means Death,2,51.93086481855398,12.220527,10.991999,1,"love, mafia, spy, criminal, young"
tt9288030,Reacher,2,50.9943972893362,12.369286,11.332183,1,"love, mafia, spy, criminal, young"
tt13024974,D.P.,2,43.71224403613314,12.686463,10.720815,1,"love, mafia, spy, criminal, young"
tt12940504,My Name,-1,48.31939207062166,15.339009,10.733074,-1,
tt9174558,Dopesick,7,52.60017357878164,14.4204,10.3181715,1,"drug, crime, mob, based, look"
tt13146488,Peacemaker,1,55.21071758188325,10.4087715,9.095842,2,"time, mysterious, human, secret, discover"
tt8888462,Pachinko,-1,47.46041386744245,13.556059,8.448057,-1,
tt10795658,Alice in Borderland,2,43.6093892153893,11.585158,10.446034,1,"love, mafia, spy, criminal, young"
tt10888876,Love & Anarchy,0,41.82013899027057,16.014362,7.157919,3,"family, school, love, job, young"
tt12392504,Scam 1992: The Harshad Mehta Story,3,62.2698636136622,14.446587,11.573821,1,"police, cases, detective, serial, dexter"
tt13315156,First Kill,11,41.67175616109765,11.513559,8.043736,2,"vampire, reality, michael, supernatural, creatures"
tt1758589,Dash & Lily,0,44.8346475256419,15.866964,7.484597,3,"family, school, love, job, young"
tt11337908,Maid,-1,51.00705104688632,14.85138,9.218155,-1,
tt13406094,The White Lotus,-1,44.830109762567936,15.950586,7.3796163,-1,
tt12526224,Douluo Continent,-1,41.16958772796498,11.238659,9.811754,-1,
tt12682218,Scenes from a Marriage,6,40.28501963136773,13.946693,7.782179,3,"school, love, young, old, lena"
tt13274038,True Beauty,-1,44.22027311932935,13.123947,7.5300817,-1,
tt13273826,The Uncanny Counter,-1,41.97266938757689,10.9823675,8.957201,-1,
tt11301642,Ethos,-1,50.5810616112262,14.208018,9.613684,-1,
tt13111040,The Offer,-1,52.63660810253865,14.451041,10.333491,-1,
tt13111078,Lioness,5,41.721683972680665,13.031495,10.039258,0,"war, political, world war, agent, war ii"
tt13660780,A Tale of Thousand Stars,6,40.78749064449112,13.945073,7.583392,3,"school, love, young, old, lena"
tt10155688,Mare of Easttown,4,56.3645268740852,15.987827,10.821394,1,"murder, secrets, young, town, accused"
tt13669128,Doom at Your Service,1,40.9917464837001,10.607676,7.8312964,2,"time, mysterious, human, secret, discover"
tt9140342,It's a Sin,0,52.74598311845149,14.950796,7.2879195,3,"family, school, love, job, young"
tt19370256,KinnPorsche: The Series,2,44.242293767721065,12.529428,11.067404,1,"love, mafia, spy, criminal, young"
tt13433812,Vincenzo,2,45.52813386493727,12.670502,11.132812,1,"love, mafia, spy, criminal, young"
tt10975574,Julia,-1,44.16206670532061,13.958035,8.44332,-1,
tt13833978,The Lincoln Lawyer,-1,41.4512128536302,15.293584,10.865546,-1,
tt13911628,Lessons in Chemistry,-1,50.81159841076263,14.021547,8.558085,-1,
tt10813940,Ginny & Georgia,0,44.79081620219745,15.863886,8.014813,3,"family, school, love, job, young"
tt13991232,1883,-1,47.11397919866213,13.2601595,12.50226,-1,
tt13759970,Taxi Driver,2,42.11895198456324,12.571676,11.014152,1,"love, mafia, spy, criminal, young"
tt10540276,Snabba Cash,-1,41.207644124518886,14.957959,10.271399,-1,
tt13885302,Navillera,6,42.21290946246668,14.341818,7.7275977,3,"school, love, young, old, lena"
tt12458172,Word of Honor,-1,41.12541458012619,11.560554,10.082961,-1,
tt11743610,The Terminal List,2,49.53123298838442,12.457399,11.046893,1,"love, mafia, spy, criminal, young"
tt13353168,Fisk,0,41.68866620840114,16.496681,8.193699,3,"family, school, love, job, young"
tt13660938,Bad Buddy,0,44.12839662122024,15.14426,7.0139008,3,"family, school, love, job, young"
tt10166622,The Dropout,-1,41.54427090134112,13.67974,8.426928,-1,
tt11961378,Fatma,8,40.98070683460029,15.406092,9.877897,1,"family, relu, underworld, mafia, boss"
tt14417718,The Crowded Room,-1,46.922443651827,15.43198,11.235712,-1,
tt12567072,Pernille,0,40.29381870247379,15.516511,7.916629,3,"family, school, love, job, young"
tt10244600,Winning Time: The Rise of the Lakers Dynasty,0,44.43460211817136,15.910967,6.7560186,3,"family, school, love, job, young"
tt14392248,Aspirants,-1,57.78256057983546,15.031592,6.904152,-1,
tt11815682,Hacks,0,44.71730223835975,16.412344,7.4771957,3,"family, school, love, job, young"
tt10638036,Heartstopper,6,57.77873967603071,14.285663,7.3816876,3,"school, love, young, old, lena"
tt14586350,Love & Death,-1,44.32103464164589,15.724551,9.46585,-1,
tt9174718,The Lost Flowers of Alice Hart,4,42.25385116382136,16.113071,10.244086,1,"murder, secrets, young, town, accused"
tt13138834,Time,-1,49.6535640884765,14.6772785,10.935958,-1,
tt14688458,Silo,1,40.451389628840936,10.058247,7.936925,2,"time, mysterious, human, secret, discover"
tt14664414,Young Royals,6,53.65839889869082,14.705691,7.462029,3,"school, love, young, old, lena"
tt2788316,Shōgun,10,51.57171121797324,12.691045,9.275208,0,"century, süleyman, king, epic, war"
tt24640580,Moving,1,46.190120984511466,10.826319,9.2046795,2,"time, mysterious, human, secret, discover"
tt26315487,Bloodhounds,2,41.04362473745982,11.856495,10.741866,1,"love, mafia, spy, criminal, young"
tt10834220,The Chestnut Man,4,43.60064661042982,16.0266,10.883272,1,"murder, secrets, young, town, accused"
tt3960394,Interview with the Vampire,11,43.96714270869323,11.283245,8.130754,2,"vampire, reality, michael, supernatural, creatures"
tt14167344,Aranyak,4,41.610808150551485,16.052748,11.217061,1,"murder, secrets, young, town, accused"
tt1998372,Under the Banner of Heaven,4,42.43987417335338,15.881538,10.686359,1,"murder, secrets, young, town, accused"
tt14362262,The Boss,0,43.10272060483364,16.74748,8.040602,3,"family, school, love, job, young"
tt14518756,Hometown Cha-Cha-Cha,9,47.89793057929846,15.097164,8.163667,3,"doctor, hospital, medicine, staff, medical"
tt17513352,Twenty Five Twenty One,-1,46.73033976908086,14.791975,7.0770936,-1,
tt15477488,Farzi,-1,50.229979496249214,14.586646,11.497552,-1,
tt15358446,Dead Boy Detectives,11,43.09030197783322,11.032541,8.588589,2,"vampire, reality, michael, supernatural, creatures"
tt13567344,Acapulco,0,43.289941929132944,16.235796,7.1835437,3,"family, school, love, job, young"
tt12979628,Family Secrets,-1,42.03607372421504,15.248348,10.481279,-1,
tt13655456,True Story,0,40.82602227042159,16.137339,8.362964,3,"family, school, love, job, young"
tt20859920,Alchemy of Souls,1,46.48297811772274,10.97626,8.547294,2,"time, mysterious, human, secret, discover"
tt19115260,Our Blues,-1,41.974573862082096,13.498269,7.900975,-1,
tt15026724,Our Beloved Summer,0,41.42987277475329,15.361687,7.148756,3,"family, school, love, job, young"
tt13317582,The Club,-1,43.95302888751832,14.288006,9.279052,-1,
tt18926162,Tomorrow,1,44.22193023324195,10.270432,7.6440434,2,"time, mysterious, human, secret, discover"
tt21344706,The Glory,-1,46.860027136194944,15.119796,9.421696,-1,
tt15677150,Shrinking,0,46.49176832487509,15.721321,7.703598,3,"family, school, love, job, young"
tt14452776,The Bear,0,46.68183625582424,16.172846,7.7768364,3,"family, school, love, job, young"
tt11646832,The Outlaws,0,41.88479406935131,15.971842,8.743885,3,"family, school, love, job, young"
tt26229508,Love to Hate You,0,40.22074757416004,16.06893,7.6746774,3,"family, school, love, job, young"
tt14452228,Wolf Like Me,0,40.55919646315391,15.679549,7.8507266,3,"family, school, love, job, young"
tt16358384,Tulsa King,8,45.66810184465426,14.924259,10.378893,1,"family, relu, underworld, mafia, boss"
tt14403178,BEEF,0,50.49438084013447,16.50302,8.384615,3,"family, school, love, job, young"
tt8681148,This Is Going to Hurt,9,45.96926086730481,14.833619,8.186206,3,"doctor, hospital, medicine, staff, medical"
tt14819828,Business Proposal,-1,44.67711785428503,13.22751,7.6431813,-1,
tt23725386,GAP,0,43.42217743561416,16.71225,7.7228804,3,"family, school, love, job, young"
tt13820498,The Last Days of Ptolemy Grey,-1,41.581092754531525,14.313592,8.113675,-1,
tt11899030,The Responder,3,41.26646495831229,15.117104,11.218308,1,"police, cases, detective, serial, dexter"
tt4301160,Black Bird,-1,51.7915817466421,14.697592,11.160384,-1,
tt17524566,Guns & Gulaabs,0,42.23248788520339,16.049965,8.617183,3,"family, school, love, job, young"
tt17677860,Presumed Innocent,4,40.68497738020524,15.612596,10.842526,1,"murder, secrets, young, town, accused"
tt17921714,A Small Light,5,44.35608182568247,13.229449,9.4732485,0,"war, political, world war, agent, war ii"
tt17080956,Semantic Error,-1,43.13704745038184,13.123946,7.6155934,-1,
tt14379784,The Devil's Hour,3,44.53399408423081,15.795294,10.976185,1,"police, cases, detective, serial, dexter"
tt15567174,The Fall of the House of Usher,4,43.384133019302126,15.938263,10.568385,1,"murder, secrets, young, town, accused"
tt18249282,Shoresy,0,45.77812475848648,15.310362,6.863235,3,"family, school, love, job, young"
tt15435876,The Penguin,-1,57.87718854122805,14.69074,11.23065,-1,
tt19231492,Dark Matter,1,43.70137640695,10.257575,7.8473244,2,"time, mysterious, human, secret, discover"
tt14661396,Queen Charlotte: A Bridgerton Story,-1,50.610877144280806,13.32887,8.73014,-1,
tt19381692,Chief of War,10,41.95443705326708,12.447992,9.353278,0,"century, süleyman, king, epic, war"
tt20869502,Extraordinary Attorney Woo,0,53.07448490038647,14.360741,7.45998,3,"family, school, love, job, young"
tt26693803,King the Land,0,48.38391604279557,16.530235,7.7925897,3,"family, school, love, job, young"
tt15469618,Bad Sisters,-1,47.17082793355274,14.6757345,9.674321,-1,
tt15875168,Mo,0,45.93808838355372,15.630523,7.811092,3,"family, school, love, job, young"
tt9114512,We Were the Lucky Ones,5,40.78893516039078,13.471487,9.340734,0,"war, political, world war, agent, war ii"
tt20234568,Weak Hero,2,45.70851234601507,11.619939,10.446623,1,"love, mafia, spy, criminal, young"
tt20285780,The Artful Dodger,2,46.95218293501056,12.410994,11.443629,1,"love, mafia, spy, criminal, young"
tt18923754,Daredevil: Born Again,-1,40.82118046625825,14.980869,10.746575,-1,
tt13683866,Big Boys,0,43.91125663013339,15.231032,7.4076385,3,"family, school, love, job, young"
tt11379456,My Lady Jane,10,44.79296036575433,12.367791,8.597464,0,"century, süleyman, king, epic, war"
tt16418808,Sugar,4,41.03579133114085,16.224743,10.671223,1,"murder, secrets, young, town, accused"
tt17491088,The Diplomat,5,42.26609390345899,13.15192,9.62347,0,"war, political, world war, agent, war ii"
tt22014226,Taaza Khabar,1,46.36451659671789,10.931266,7.569101,2,"time, mysterious, human, secret, discover"
tt13159924,Gen V,1,40.86802324221071,10.550072,8.924843,2,"time, mysterious, human, secret, discover"
